,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
30481,1YJN6nRrwKrUpY5aL3NQc6,Gryffin;Kyle Reynolds,pov: it's 2021,Best Is Yet To Come,0,215201,False,0.569,0.85,4,-3.914,1,0.0369,0.0148,0.0,0.245,0.551,122.042,4,edm
30482,1fgpD8xxztlTpCVpOYb3hv,Felix Jaehn;Zoe Wees,Arbeitsmusik Herbst/Winter 2022/2023,Do It Better,0,170045,False,0.677,0.804,1,-5.337,0,0.0677,0.0818,1.92e-05,0.158,0.41,122.111,4,edm
30483,6KfqrM6To2CjbXqJN3Pulw,Felix Jaehn;Robin Schulz;Georgia Ku,Night Drive Autumn/Winter 2022/23,I Got A Feeling,0,144734,False,0.598,0.833,2,-3.716,0,0.048,0.0196,0.0,0.292,0.406,124.973,4,edm
30484,7nPdbiSqvnJxIl28z6PQZg,Felix Jaehn;Ray Dalton,EDM Gaming Music Autumn/Winter 2022,Call It Love,1,154560,False,0.616,0.841,5,-4.779,0,0.076,0.0559,0.00217,0.417,0.714,110.029,4,edm
30485,7o2G318KZiekaMH0tNEwQB,Jax Jones;Years & Years,Queda poco para la PAES,Play,0,186386,False,0.759,0.815,11,-6.544,0,0.0428,0.0127,0.0,0.269,0.597,125.052,4,edm
30486,5CCIZR4O3Jj4Eq86EN5CEQ,Gryffin;ZOHARA,Queda poco para la PAES,Remember,0,221693,False,0.619,0.901,11,-4.173,0,0.0563,0.0975,0.0457,0.178,0.501,123.004,4,edm
30487,254F8QSuBg0Rfi9V7pE955,Felix Jaehn;Ray Dalton,Night Drive Autumn/Winter 2022/23,Call It Love,0,154560,False,0.616,0.841,5,-4.779,0,0.076,0.0559,0.00217,0.417,0.714,110.029,4,edm
30488,2Fb7yGahoIfkR2KpC0Tgs6,Felix Jaehn,Tomorrowland Music - The Reflection of Love Singles,Winds May Change,3,186105,False,0.712,0.923,6,-5.536,0,0.0727,0.0124,0.168,0.103,0.263,127.982,4,edm
30489,1aFH4LS4kZS8BOCJ1hrVjV,Gabry Ponte;Conor Maynard;jayover,EDM Gaming Music Autumn/Winter 2022,Another Night,1,142862,False,0.635,0.851,8,-5.804,0,0.0464,0.0629,2.05e-06,0.173,0.239,124.032,4,edm
30490,6K8ElBuFmFj8KYUP16B7ss,Felix Jaehn;The Stickmen Project;Calum Scott,Night Drive Autumn/Winter 2022/23,Rain In Ibiza,0,141931,False,0.654,0.898,7,-5.964,1,0.0413,0.0844,0.0347,0.316,0.722,123.996,4,edm
30491,2Ir2S7YpHlTuDNtBFBW1kP,Felix Jaehn;The Stickmen Project;Calum Scott,EDM Gaming Music Autumn/Winter 2022,Rain In Ibiza,0,141931,False,0.654,0.898,7,-5.964,1,0.0413,0.0844,0.0347,0.316,0.722,123.996,4,edm
30492,4003PQamqke3dARQ0gidZw,Felix Jaehn;Ray Dalton,Arbeitsmusik Herbst/Winter 2022/2023,Call It Love,0,154560,False,0.616,0.841,5,-4.779,0,0.076,0.0559,0.00217,0.417,0.714,110.029,4,edm
30493,2Cml5xVHB01Y7PZ20smxhP,Felix Jaehn;The Stickmen Project;Calum Scott,Arbeitsmusik Herbst/Winter 2022/2023,Rain In Ibiza,0,141931,False,0.654,0.898,7,-5.964,1,0.0413,0.0844,0.0347,0.316,0.722,123.996,4,edm
30494,7jQIgkV48Z4d8A7mA8UOkq,Felix Jaehn,EDM Gaming Music Autumn/Winter 2022,Winds May Change,0,186105,False,0.712,0.923,6,-5.536,0,0.0727,0.0124,0.168,0.103,0.263,127.982,4,edm
30495,3Kq3lhigcoPxiLVTsNwX5P,Felix Jaehn;Robin Schulz;Georgia Ku,Arbeitsmusik Herbst/Winter 2022/2023,I Got A Feeling,0,144734,False,0.598,0.833,2,-3.716,0,0.048,0.0196,0.0,0.292,0.406,124.973,4,edm
30496,245ffITIEtE54zv2y1WTNt,Jax Jones;RAYE,Larga Vida al Electro,You Don't Know Me - Radio Edit,1,213946,True,0.877,0.658,11,-6.055,0,0.132,0.163,0.0,0.108,0.693,123.995,4,edm
30497,3s7I40SFKo5gnw9BEmRzqQ,Felix Jaehn;VIZE;Miss Li,pov: it's 2020,Close Your Eyes,0,159962,False,0.844,0.818,2,-3.727,1,0.2,0.0743,1.28e-05,0.112,0.536,128.094,4,edm
30498,68oGVfAJgdZ36SJU38yZdm,Felix Jaehn;Mike Williams,Queda poco para la PAES,Feel Good,0,166946,False,0.702,0.903,4,-3.921,1,0.0379,0.121,0.000124,0.168,0.655,125.95,4,edm
30499,4ILg36l6cAmhC0QT4lImc0,Jax Jones;Demi Lovato;Stefflon Don,Queda poco para la PAES,Instruction,0,165906,True,0.762,0.923,9,-3.107,0,0.189,0.103,0.0,0.105,0.936,121.081,4,edm
30500,3vv9phIu6Y1vX3jcqaGz5Z,The Chainsmokers;ROZES,Roses,Roses,74,226738,False,0.713,0.802,4,-7.055,1,0.0561,0.0435,0.00377,0.309,0.343,100.001,4,edm
30501,65ES1qwOB577ZnTkizMXJJ,Skrillex;Kendrick Lamar,HUMBLE. (SKRILLEX REMIX),HUMBLE. - SKRILLEX REMIX,71,156800,True,0.901,0.934,11,-2.345,1,0.273,0.00794,7.68e-05,0.194,0.868,150.037,4,edm
30502,2nF4CJQfTfwft6TYVYLKiI,Zaeden,kya karoon?,kya karoon?,48,200275,False,0.723,0.561,5,-8.322,0,0.035,0.642,7.11e-06,0.228,0.616,145.02,4,edm
30503,5FvGI8KtImlEbOsvEW3pfX,The Chainsmokers;Ship Wrek,So Far So Good,The Fall,68,196021,False,0.664,0.939,0,-4.699,0,0.0354,0.011,0.0142,0.167,0.285,121.979,4,edm
30504,3KPBh2wNoigGDMWQMeE7IV,R3HAB;ZAYN;Jungleboi,Flames (The EP),Flames (with ZAYN),48,155526,False,0.358,0.644,5,-8.027,0,0.0811,0.154,0.0,0.0898,0.436,152.085,4,edm
30505,3Mpz9tU5tLEkYKDMUOi067,Ellie Goulding,Let It Die,Let It Die,46,166890,False,0.577,0.869,2,-5.305,0,0.205,0.44,2.99e-06,0.0721,0.696,119.939,4,edm
30506,58kZ9spgxmlEznXGu6FPdQ,The Chainsmokers,Sick Boy,Sick Boy,69,193200,False,0.663,0.577,11,-7.518,0,0.0531,0.109,0.0,0.12,0.454,89.996,4,edm
30507,21RzyxY3EFaxVy6K4RqaU9,Loud Luxury;Brando,Body,Body,75,163216,False,0.752,0.764,1,-4.399,1,0.038,0.0476,9.44e-05,0.0543,0.582,121.958,4,edm
30508,2ISSQPb9LHHiV6ng2NXosL,Zedd;Jon Bellion,True Colors,Beautiful Now,70,218293,False,0.628,0.833,11,-4.126,0,0.0282,0.0079,1.48e-05,0.074,0.56,128.003,4,edm
30509,7dTd00X8Mc5iErfQQyBA6B,The Chainsmokers,So Far So Good,Riptide,65,171359,False,0.717,0.734,5,-5.712,1,0.0426,0.28,0.000101,0.147,0.894,91.014,4,edm
30510,3XoflnowYPFRPOh3uFvHcm,DJ Snake;Selena Gomez,Selfish Love (with Selena Gomez),Selfish Love (with Selena Gomez),63,168648,False,0.723,0.646,5,-7.973,0,0.102,0.0206,0.352,0.0994,0.443,110.971,4,edm
30511,2wopaZn4bijSHJHOi8eICq,Ritviz,Ved,Barso,49,257142,False,0.537,0.829,2,-6.831,1,0.0318,0.0268,0.00715,0.124,0.0383,140.047,4,edm
30512,3aDhgouoRk6awklXL4QBGQ,Chester Young;Castion,PYRO,PYRO,61,148364,False,0.718,0.977,1,-1.824,1,0.0668,0.143,0.0318,0.374,0.259,125.983,4,edm
30513,4Xgmn95texORroGsAUu3sY,Nucleya;Gagan Mudgal,Raja Baja,Bhayanak Atma,48,210309,False,0.549,0.954,5,-7.046,1,0.152,0.00127,0.16,0.142,0.613,194.043,4,edm
30514,6ft4hAq6yde8jPZY2i5zLr,MEDUZA;Dermot Kennedy,Paradise,Paradise (feat. Dermot Kennedy),79,167903,False,0.632,0.595,8,-7.644,0,0.0401,0.0689,0.0,0.209,0.435,124.114,4,edm
30515,6hmhG1b4LEyNuashVvuIAo,Zara Larsson;MNEK,So Good,Never Forget You,74,213427,False,0.583,0.732,11,-5.728,0,0.0457,0.00312,9.86e-06,0.269,0.276,145.992,4,edm
30516,1YxGxw82Jn4jmwh2uhOhfC,James Mercy;PhiloSofie,Take You On,Take You On,60,179617,False,0.65,0.733,9,-4.626,0,0.0443,0.0761,0.00027,0.238,0.358,149.966,4,edm
30517,2OALaHcDdKkjYEpAr0Qzab,Avicii;Rita Ora,AVĪCI (01),Lonely Together (feat. Rita Ora),57,181812,False,0.655,0.666,5,-5.309,1,0.0612,0.134,2.12e-05,0.0683,0.272,102.977,4,edm
30518,0E9ZjEAyAwOXZ7wJC0PD33,Dynoro;Gigi D'Agostino,In My Mind,In My Mind,79,184560,False,0.694,0.77,6,-5.335,1,0.149,0.176,1.1e-05,0.118,0.163,125.905,4,edm
30519,500mvzh7TRZ0YdnVeHhj8b,Major Lazer;Nyla;Fuse ODG,Peace Is The Mission (Extended),Light It Up - Remix,67,166138,False,0.747,0.877,9,-3.782,0,0.0664,0.0375,0.000833,0.233,0.752,107.991,4,edm
30520,0U6bQIAh6MCGo1xjbIIx2S,Dimitri Vegas & Like Mike;David Guetta;Daddy Yankee;Afro Bros;Natti Natasha;Dimitri Vegas;Like Mike,Instagram,Instagram,66,184558,True,0.765,0.906,8,-2.097,0,0.0965,0.125,0.0,0.423,0.95,96.071,4,edm
30521,4QVS8YCpK71R4FsxSMCjhP,Gryffin;Elley Duhé,Tie Me Down (with Elley Duhé),Tie Me Down (with Elley Duhé),65,218295,False,0.548,0.839,6,-2.371,1,0.0644,0.135,0.0,0.102,0.314,98.932,4,edm
30522,4lhqb6JvbHId48OUJGwymk,Avicii,True,Hey Brother,77,255093,False,0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,4,edm
30523,3cbSwpMhYwcwijm3d0J1uJ,Ritviz,Mimmi,Taj,49,169508,False,0.67,0.685,1,-9.029,0,0.0631,0.278,3.56e-06,0.103,0.689,159.942,4,edm
30524,1NM2NUzlN9SY8z5k4ZfRJB,Armin van Buuren;Hardwell,Ping Pong (Hardwell Remix),Ping Pong - Hardwell Remix,55,180923,False,0.575,0.985,6,-3.493,1,0.0747,0.00379,0.155,0.0471,0.0762,129.956,4,edm
30525,66XDf77gBcfQKi4I2vIbTj,Steve Aoki;BTS,Neon Future III,Waste It On Me,63,192536,False,0.669,0.684,7,-4.595,1,0.0585,0.252,0.0,0.72,0.466,96.097,4,edm
30526,0gn93i7HJt0calph67R5Wu,HUGEL;Amber Van Day,WTF (feat. Amber Van Day),WTF (feat. Amber Van Day),64,160686,True,0.808,0.737,11,-4.538,0,0.0526,0.0602,1.12e-06,0.704,0.865,123.985,4,edm
30527,5UqCQaDshqbIk3pkhy4Pjg,Avicii,Levels,Levels - Radio Edit,79,199906,False,0.584,0.889,1,-5.941,0,0.0343,0.0462,0.828,0.309,0.464,126.04,4,edm
30528,67awxiNHNyjMXhVgsHuIrs,DJ Snake;Lil Jon,Turn Down for What,Turn Down for What,71,213733,False,0.818,0.799,1,-4.1,0,0.156,0.00107,0.128,0.057,0.0815,100.014,4,edm
30529,49COPp81lGS9Hl9OwKlsKl,Jonas Blue;Liam Payne;Lennon Stella,Blue,Polaroid,67,193377,False,0.652,0.898,7,-4.481,0,0.0361,0.29,0.0,0.073,0.472,114.043,4,edm
30530,27u7t9d7ZQoyjsCROHuZJ3,Clean Bandit;Mabel;24kGoldn,Tick Tock (feat. 24kGoldn),Tick Tock (feat. 24kGoldn),73,178373,False,0.779,0.705,0,-3.895,1,0.0344,0.369,7.91e-06,0.124,0.946,101.022,4,edm
30531,6TCgbXfNTvxzTTJjKtA1FT,Afrojack;Black V Neck;Muni Long,Top Trending Romania - Vara 2022,Day N Night,2,179199,False,0.709,0.871,5,-4.126,0,0.175,0.134,0.0,0.316,0.667,125.94,4,edm
30532,1WCEAGGRD066z2Q89ObXTq,David Guetta;Becky Hill;Ella Henderson,Crazy What Love Can Do,Crazy What Love Can Do,85,169756,False,0.601,0.713,4,-3.758,0,0.0449,0.0282,0.0,0.158,0.464,122.872,4,edm
30533,2MzU5lu3pSa0WkDKT13NqX,Afrojack;R3HAB;Au/Ra,Beats Electro Mood,Worlds On Fire,1,174193,False,0.621,0.756,5,-5.623,1,0.114,0.0752,1.17e-06,0.65,0.265,124.039,4,edm
30534,1Mys1gf9SkMBAVGGxpkJ7d,Lost Frequencies;Janieck,Less Is More,Reality,70,159480,False,0.714,0.697,1,-7.887,0,0.032,0.0197,2e-06,0.0697,0.602,122.145,4,edm
30535,1y0gnbaFQBZVlVNJ16cvbB,Afrojack;Black V Neck;Muni Long,Beats Electro Mood,Day N Night,0,179199,False,0.709,0.871,5,-4.126,0,0.175,0.134,0.0,0.316,0.667,125.94,4,edm
30536,6VLedRqw7wGnNa9epZ503a,Damon Empero;Veronica,Vacation (feat. Veronica),Vacation (feat. Veronica),56,220290,False,0.591,0.814,6,-6.644,0,0.0507,0.238,0.357,0.333,0.472,175.991,4,edm
30537,3TLpjiEOF1b2jbzp0SqBB6,Afrojack;R3HAB;Au/Ra,Electro sounds,Worlds On Fire,1,174193,False,0.621,0.756,5,-5.623,1,0.114,0.0752,1.17e-06,0.65,0.265,124.039,4,edm
30538,36dW3K50T9DcXYHIW9ZJgC,Mike Posner,Herbststimmung,Song About You,0,190146,False,0.687,0.846,2,-3.003,1,0.0419,0.172,1.24e-05,0.0806,0.589,87.024,4,edm
30539,0RTqRMNHselkQSCxbnsGYz,Armağan Oruç,Gun Double,Gun Double,52,168638,False,0.77,0.533,1,-11.022,1,0.0885,0.0331,0.463,0.0935,0.493,95.017,4,edm
30540,2X9fXsyuVwXxKANW3Bmlj4,Afrojack;Black V Neck;Muni Long,Electro sounds,Day N Night,0,179199,False,0.709,0.871,5,-4.126,0,0.175,0.134,0.0,0.316,0.667,125.94,4,edm
30541,0dHdSRXfdFvoYxluB2ez5o,Mike Posner;Seeb,10's Music Grandi Successi,I Took A Pill In Ibiza - Seeb Remix,0,202440,True,0.671,0.806,7,-5.198,0,0.0889,0.0305,1.2e-05,0.298,0.646,104.39,4,edm
30542,4YrNMRi01sLoeidswaezgA,Mike Posner;Seeb,Beats Electro Mood,I Took A Pill In Ibiza - Seeb Remix,0,202440,True,0.671,0.806,7,-5.198,0,0.0889,0.0305,1.2e-05,0.298,0.646,104.39,4,edm
30543,6QS7xGnz2B1jVbIdReS0YV,Afrojack;David Guetta;Ester Dean,Del gusto de hermanos,Another Life,0,208689,False,0.416,0.771,7,-3.183,0,0.0539,0.178,1.47e-06,0.501,0.493,144.869,4,edm
30544,5XtmALamdBZ1W7Dd1tIEoy,Mike Posner;Seeb,Workout Hits 2023,I Took A Pill In Ibiza - Seeb Remix,1,202440,True,0.671,0.806,7,-5.198,0,0.0889,0.0305,1.2e-05,0.298,0.646,104.39,4,edm
30545,2aXC0fD6qziwlOZZqhCqTd,Hot Shade;Mike Perry;Chris James,Dive,Dive,74,164490,False,0.654,0.787,4,-4.999,1,0.0502,0.00515,0.0,0.144,0.409,123.979,4,edm
30546,4tXYUkChA1E8u7Qlbg2BAf,Afrojack;Spree Wilson,Beats Electro Mood,The Spark,1,243733,False,0.632,0.929,11,-4.194,1,0.0456,0.116,0.0,0.106,0.532,126.003,4,edm
30547,4yVys4jJNffGADPkmSDzpJ,David Guetta;DJ LBR,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)","Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack) - DJ LBR Remix",57,203618,False,0.425,0.774,9,-3.695,1,0.112,0.000209,3.84e-05,0.169,0.209,179.998,4,edm
30548,3OehKdGklazSDKF9HeUOwi,Afrojack;Spree Wilson,Electro sounds,The Spark,0,243733,False,0.632,0.929,11,-4.194,1,0.0456,0.116,0.0,0.106,0.532,126.003,4,edm
30549,4qQeZxkEruWOmxgkk7yz2O,Afrojack;David Guetta;Ester Dean,Queda poco para la PAES,Another Life,0,208689,False,0.416,0.771,7,-3.183,0,0.0539,0.178,1.47e-06,0.501,0.493,144.869,4,edm
30550,7H7NyZ3G075GqPx2evsfeb,Mac DeMarco,Salad Days,Chamber Of Reflection,82,231723,False,0.538,0.557,11,-8.678,1,0.0914,0.262,0.914,0.102,0.506,131.03,4,edm
30551,3nc420PXjTdBV5TN0gCFkS,Martin Garrix;Khalid,Ocean (feat. Khalid),Ocean (feat. Khalid),69,216419,False,0.506,0.693,0,-7.265,0,0.0412,0.584,9.58e-05,0.0891,0.221,139.912,4,edm
30552,46lFttIf5hnUZMGvjK0Wxo,Galantis,Pharmacy,Runaway (U & I),75,227073,False,0.506,0.805,1,-4.119,1,0.0469,0.00711,0.00193,0.0856,0.383,126.008,4,edm
30553,4QCnMOWxfDkTsGt82HULFb,Ellie Goulding,Old But Gold,Lights,66,245853,False,0.699,0.732,8,-6.307,0,0.0304,0.0771,0.00198,0.131,0.676,120.028,4,edm
30554,6J2pC3j9WF4tVJo4mEHZdn,Nucleya;2jaym;Sublahshini,Kanaa,Kanaa,48,257683,False,0.588,0.687,7,-5.786,1,0.0514,0.00449,0.00288,0.104,0.23,94.896,4,edm
30555,2CPqh63wRVscbceKcPxwvv,Mike Perry;shy martin,The Ocean (feat. Shy Martin),The Ocean (feat. Shy Martin),72,183414,False,0.632,0.575,5,-6.478,1,0.029,0.0225,1.81e-06,0.104,0.188,90.037,4,edm
30556,2yEHX6MqAXPyD7bm47A2Br,Tiësto;Black Eyed Peas,Pump It Louder,Pump It Louder,76,158571,False,0.66,0.942,4,-2.273,1,0.185,0.00789,1.76e-05,0.834,0.543,126.017,4,edm
30557,7Gn4vU9RUHYV5aA1gMJSPV,Ritviz,Dev,Pran,48,221538,False,0.619,0.484,1,-8.715,1,0.0572,0.116,0.000121,0.19,0.61,90.916,4,edm
30558,5xYC48nOppVemY6U5GRGTb,David Guetta;Kid Cudi,One More Love,Memories (feat. Kid Cudi),77,210853,False,0.546,0.916,8,-3.932,1,0.255,0.00144,4.34e-06,0.251,0.375,129.983,4,edm
30559,1Sl3njkhhz8nrSPZroDQ82,Dimitri Vegas & Like Mike;David Guetta;Dimitri Vegas;Kiiara,Complicated (feat. Kiiara),Complicated (feat. Kiiara),59,184247,False,0.678,0.819,8,-3.306,1,0.0313,0.191,0.0,0.159,0.499,90.004,4,edm
30560,7xbWAw3LMgRMn4omR5yVn3,Kygo;OneRepublic,Lose Somebody,Lose Somebody,68,199549,False,0.58,0.586,1,-6.883,1,0.0357,0.344,0.0,0.0755,0.507,147.988,4,edm
30561,6iW38RGqdDGOofmz2HeXLW,MEDUZA;Alok;Goodboys,Piece Of Your Heart (Alok Remix),Piece Of Your Heart - Alok Remix,75,166451,False,0.797,0.86,10,-4.38,0,0.0413,0.0312,0.0137,0.334,0.192,124.033,4,edm
30562,6cx06DFPPHchuUAcTxznu9,Joel Corry;MNEK,Head & Heart (feat. MNEK),Head & Heart (feat. MNEK),80,166028,False,0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,4,edm
30563,7I1nwZimETiRW83xZv023W,Ritviz;Karan Kanchan,Dev,Khamoshi,47,189391,False,0.714,0.666,11,-7.944,1,0.0434,0.00451,0.0001,0.42,0.619,114.95,4,edm
30564,2x0RZdkZcD8QRI53XT4GI5,Avicii;Aloe Blacc,TIM,SOS (feat. Aloe Blacc),72,157202,False,0.802,0.645,5,-6.181,0,0.0715,0.272,0.0,0.119,0.376,100.001,4,edm
30565,4EZDJ5FMTj5pCJe2HBmd21,KSHMR;DIVINE;LIT killah;Jeremy Oceans;Karra,Lion Heart (feat. Jeremy Oceans & KARRA),Lion Heart (feat. Jeremy Oceans & KARRA),51,186947,False,0.699,0.866,11,-3.842,0,0.187,0.0398,1.77e-06,0.0505,0.569,95.063,4,edm
30566,1louJpMmzEicAn7lzDalPW,Cheat Codes;Demi Lovato,No Promises (feat. Demi Lovato),No Promises (feat. Demi Lovato),67,223503,False,0.741,0.667,10,-5.445,1,0.134,0.0575,0.0,0.106,0.595,112.956,4,edm
30567,0n2nEtLP3OzDdi12ziIekx,Avicii;Aloe Blacc,SOS (feat. Aloe Blacc),SOS,60,157202,False,0.802,0.645,5,-6.181,0,0.0715,0.272,0.0,0.119,0.376,100.001,4,edm
30568,6pD5shyLA2WIMgeyLWcb6A,Ritviz;Karan Kanchan,Mimmi,Jaana,47,185149,False,0.668,0.682,9,-7.999,1,0.0419,0.00143,0.00469,0.467,0.565,139.998,4,edm
30569,1k5YcZkESDSl6iJylkoOOK,R3HAB;A Touch Of Class,All Around the World (La La La),All Around the World (La La La),50,147840,False,0.733,0.859,9,-5.03,0,0.033,0.479,0.0645,0.105,0.52,124.948,4,edm
30570,4BuKcv3m61D3feQaJVW4oF,Ritviz,Mimmi,Pukaar,47,136751,False,0.534,0.476,7,-8.268,1,0.0325,0.0337,0.0,0.629,0.593,106.891,4,edm
30571,1DKfhVxj07r86PuIcLZNe0,Zaeden;Yashraj;AAKASH,Genesis 1:1,kho gaya,47,177290,False,0.729,0.496,0,-7.863,1,0.0613,0.766,0.0,0.134,0.66,155.062,4,edm
30572,4cG7HUWYHBV6R6tHn1gxrl,Riton;Nightcrawlers;Mufasa & Hypeman;Dopamine,Friday (feat. Mufasa & Hypeman) [Dopamine Re-Edit],Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,82,169153,False,0.824,0.862,2,-3.424,1,0.126,0.0076,0.000132,0.303,0.801,122.98,4,edm
30573,4hPpVbbakQNv8YTHYaOJP4,Marshmello;Kane Brown,One Thing Right,One Thing Right,74,181823,False,0.659,0.625,4,-2.253,1,0.045,0.0644,0.0,0.582,0.442,88.042,4,edm
30574,1JAqy8JxzsmMRq5jD2Oi49,Liu;GenX,Pirate,Pirate,54,221775,False,0.72,0.781,10,-2.647,0,0.0609,0.00408,0.807,0.308,0.307,125.005,4,edm
30575,5WokFKscrfGEGGLPTu3jgO,Zara Larsson;Sabrina Carpenter,WOW (feat. Sabrina Carpenter) [Remix],WOW (feat. Sabrina Carpenter) - Remix,66,179652,False,0.702,0.744,6,-4.063,0,0.0861,0.469,0.0,0.0915,0.305,77.486,4,edm
30576,2pFL6kVGR4PIuPlL2AuAWk,Rival;Cadmium;Harley Bird,Seasons,Seasons,58,248275,False,0.542,0.676,6,-7.363,1,0.0395,0.148,0.0,0.101,0.48,144.907,4,edm
30577,5nihLVpUd4birzwDlSp1Ph,BEAUZ;JVNA,Crazy,Crazy,57,188235,False,0.739,0.796,8,-4.03,1,0.0332,0.165,0.0,0.0752,0.422,102.038,4,edm
30578,2mEHyRXGIPArlWSDkIqujW,Zaeden,Genesis 1:1,days,47,150000,False,0.811,0.499,7,-9.37,1,0.0589,0.255,0.00478,0.189,0.373,144.028,4,edm
30579,3053O8x3s4imnZURts5t0W,Ritviz,Mismatched (Music from the Netflix Original Series),Sun Toh,49,174222,False,0.639,0.72,0,-9.639,1,0.0628,0.133,0.0231,0.098,0.569,134.985,4,edm
30580,2FWyJIT0gL2G3xWVQ9Id5f,Steve Aoki;BTS,Waste It On Me (feat. BTS),Waste It On Me,59,192536,False,0.669,0.684,7,-4.595,1,0.0585,0.252,0.0,0.72,0.466,96.097,4,edm
30581,6y6xhAgZjvxy5kR5rigpY3,Alesso;Marshmello;James Bay,Chasing Stars (feat. James Bay),Chasing Stars (feat. James Bay),72,170457,False,0.594,0.64,10,-6.865,1,0.033,0.0169,0.0,0.135,0.492,92.871,4,edm
30582,4RVtBlHFKj51Ipvpfv5ER4,Martin Garrix;Clinton Kane,Drown (feat. Clinton Kane),Drown (feat. Clinton Kane),69,174062,False,0.573,0.739,9,-5.455,1,0.0581,0.212,0.0,0.175,0.363,120.077,4,edm
30583,5XND8aufA4UvtqAgARcjfN,K-391;RØRY,Aurora,Aurora,61,164166,False,0.498,0.689,6,-5.849,0,0.0772,0.0784,0.0,0.188,0.176,143.804,4,edm
30584,3lsaCXY238dhR9GW9DEV5e,Zaeden;Polar,Genesis 1:1,1000 pieces,47,188571,False,0.714,0.579,0,-6.087,1,0.0316,0.218,0.0,0.358,0.256,140.006,4,edm
30585,1ZOVeidJCvkxOARWTHmWOL,Unknown Brain;Marvin Divine,MATAFAKA,MATAFAKA,59,197381,False,0.657,0.89,11,-6.025,1,0.0572,0.00822,0.00478,0.364,0.373,95.025,4,edm
30586,0Hijswm0F2WNL0vN5e4CyE,Rita Ora,Phoenix (Deluxe),Let You Love Me,56,190013,False,0.521,0.861,10,-3.138,1,0.319,0.261,0.0,0.0682,0.473,191.618,4,edm
30587,0jvqmWRCyv7xnxqrtinbHJ,Axel Johansson;Tina Stachowiak,Next To Me (feat. Tina Stachowiak),Next To Me (feat. Tina Stachowiak),55,179500,False,0.447,0.596,8,-6.724,1,0.0587,0.156,2.14e-06,0.128,0.263,176.024,4,edm
30588,0STpFM8rsicjXquXMyg8ih,David Guetta;Nicki Minaj;Bebe Rexha;Afrojack,Want to Want Me - 10s Pop,Hey Mama,46,192560,False,0.596,0.73,9,-4.091,1,0.151,0.24,0.0,0.325,0.524,85.979,4,edm
30589,0uTEaevJy8TUD8MgzuEOc5,Arem Ozguc;Arman Aydin;Jordan Rys,Astronaut In The Ocean,Astronaut In The Ocean,68,156205,False,0.712,0.867,4,-5.623,0,0.0581,0.0134,0.00939,0.196,0.544,126.005,4,edm
30590,67lbzVADsqJJ6tyVk0XCgn,Topic;Bebe Rexha,Chain My Heart,Chain My Heart,70,146880,False,0.663,0.849,11,-4.462,0,0.0334,0.0791,1.2e-06,0.192,0.722,123.992,4,edm
30591,3sOGVdj5VPY6C2XImtlzj7,Marshmello,Shockwave,Shockwave,68,181283,False,0.577,0.875,9,-2.897,0,0.0681,0.0231,4.69e-06,0.111,0.411,164.009,4,edm
30592,6Wf4UXlqxNwf2IYUKdwhbN,Mabel,CHRISTMAS TOP HITS 2022,Loneliest Time Of Year,0,202693,False,0.517,0.609,7,-5.702,1,0.0291,0.0631,0.0,0.106,0.239,92.093,4,edm
30593,3CdYdWhfe2yCB6gU3neEk6,Rival;Cadmium;Rosendale,Willow Tree,Willow Tree,60,188800,False,0.515,0.719,8,-7.38,0,0.0545,0.446,0.0,0.365,0.445,75.024,4,edm
30594,0BRxNhdR54OhX5M2EJCWEl,Mabel,Pop Christmas 2022,Loneliest Time Of Year,0,202693,False,0.517,0.609,7,-5.702,1,0.0291,0.0631,0.0,0.106,0.239,92.093,4,edm
30595,5sRPpR77ceAwkp5KbIjmvo,Mabel,Holidays Are Coming,Loneliest Time Of Year,0,202693,False,0.517,0.609,7,-5.702,1,0.0291,0.0631,0.0,0.106,0.239,92.093,4,edm
30596,5iMObLrpUubKDBD5FvVZA2,Mabel,Weihnachtspop 2022,Loneliest Time Of Year,0,202693,False,0.517,0.609,7,-5.702,1,0.0291,0.0631,0.0,0.106,0.239,92.093,4,edm
30597,3NuK5xMlSlB6K2Qp16zf3h,Clean Bandit;Demi Lovato,What Is Love? (Deluxe Edition),Solo (feat. Demi Lovato),66,222706,False,0.74,0.622,11,-4.608,0,0.0446,0.0357,4.85e-05,0.356,0.556,104.966,4,edm
30598,4RAR8g8fZNB106ezUurnE0,Kygo;DNCE,Dancing Feet (feat. DNCE),Dancing Feet (feat. DNCE),79,215203,False,0.75,0.797,0,-4.826,1,0.118,0.293,0.0,0.392,0.523,105.949,4,edm
30599,72zTACg6HKBlbhN0Elf9N0,Mabel,pov: it's 2019,Mad Love,0,169813,False,0.622,0.796,0,-2.999,0,0.172,0.667,0.0,0.106,0.62,197.704,4,edm
